"","id","timestamp","age","country","gender","instrument_xp","instrument_desc","music_xp","music_desc","genres","excerpt","color_position","color","expression"
"924",145,"2022-10-21 18:23:43",48,"Brazil","female","no","Eu não toco instrumentos.","no","Eu não tenho experiência com criação de música.","MPB diariamente ","06","color_1","green","Joy"
"925",146,"2022-10-21 18:23:50",44,"Brazil","female","yes","Violino. 2 anos.","no","Eu não tenho experiência com criação de música.","Gospel. Evangélica. Todos os dias.","06","color_1","yellow","Joy"
"926",147,"2022-10-21 18:24:05",15,"Brazil","female","no","Eu não toco instrumentos.","no","Eu não tenho experiência com criação de música.","Diversas.Diária.","06","color_1","green","Joy"
"927",148,"2022-10-21 18:45:23",46,"Brazil","female","no","Eu não toco instrumentos.","no","Eu não tenho experiência com criação de música.","Mpb, rock, funk, forró, samba","06","color_1","blue","Joy"
"928",149,"2022-10-21 18:53:43",48,"Brazil","female","no","Eu não toco instrumentos.","no","Eu não tenho experiência com criação de música.","Rock, MPB, Romântica ","06","color_1","violet","Joy"
"929",150,"2022-10-21 18:56:29",26,"Mexico","female","no","I don't play any instrument.","no","I don't have any experience with creating music.","R","06","color_1","green","Joy"
"930",151,"2022-10-21 19:09:45",52,"Brazil","female","no","Eu não toco instrumentos.","no","Eu não tenho experiência com criação de música.","MPB ","06","color_1","red","Joy"
"931",152,"2022-10-21 19:37:17",45,"Brazil","female","no","Eu não toco instrumentos.","no","Eu não tenho experiência com criação de música.","Anos 50. Td dia. Pra sempre. ","06","color_1","blue","Joy"
"932",153,"2022-10-21 19:44:03",33,"Brazil","female","no","Eu não toco instrumentos.","no","Eu não tenho experiência com criação de música.","Pop, samba, mpb, pagode. Diariamente","06","color_1","violet","Joy"
"933",154,"2022-10-21 19:45:49",22,"Mexico","female","yes","keyboard/piano for 5 years","no","I don't have any experience with creating music.","Anything, every day.","06","color_1","violet","Joy"
"934",155,"2022-10-21 19:47:50",25,"Brazil","male","no","I don't play any instrument.","no","I don't have any experience with creating music.","I listen to music every day, but I vary a lot in terms of genders.Mostly eletronic, rap, rock, brazilian funk and pop","06","color_1","yellow","Joy"
"935",156,"2022-10-21 20:05:20",23,"Brazil","male","yes","Piano, one year","no","I don't have any experience with creating music.","Classic, rock, indie, everyday","06","color_1","orange","Joy"
"936",157,"2022-10-21 20:23:43",22,"Brazil","male","yes","Guitarra. 3 anos","no","Eu não tenho experiência com criação de música.","Rock, sertanejo, pop","06","color_1","yellow","Joy"
"937",3,"2022-10-20 11:49:31",25,"Sweden","female","no","I don't play any instrument.","no","I don't have any experience with creating music.","I listen to all kind of genres, every day. It can be everything from alternative rock to songs fro musicals.","01","color_2","yellow","Tender"
"938",4,"2022-10-20 11:56:39",29,"Sweden","female","no","I don't play any instrument.","no","I don't have any experience with creating music.","Pop, rock, jazz. But only occasionally","01","color_2","yellow","Tender"
"939",11,"2022-10-20 20:17:32",22,"China","female","yes","Flute for 5 years","no","I don't have any experience with creating music.","Classic Jazzpop","01","color_2","yellow","Tender"
"940",12,"2022-10-20 20:27:06",28,"Ireland","nonbinary","yes","Keyboard, guitar, recorder, each poorly and for a short time (2-3 years). ","yes","Electronic music using Ableton, both from scratch and using samples (other songs, recorded/generated sounds). ","Electronic, house, k-pop, bossa nova, pop ballads, country, indie, disco. I listen to music about 5 out of 7 days in the week. ","01","color_2","green","Tender"
"941",16,"2022-10-20 20:42:41",28,"Ireland","male","yes","Mostly acoustic guitar, some electric","no","I don't have any experience with creating music.","Soft/class rock, folk/acoustic, easy listening, pop, country, metal, some bossa nova, some electronic/dance","01","color_2","yellow","Tender"
"942",18,"2022-10-20 20:49:55",22,"India","male","no","Guitar","yes","For festivals","every genre","01","color_2","orange","Tender"
"943",19,"2022-10-20 21:26:12",23,"Sweden","female","yes","Oboe, 4 years","yes","Mostly for fun, sometimes sit down and write texts or melodies.","Indie, pop, rock, metal, folk, orchestral, movie music etc. I listen a couple hours every day","01","color_2","yellow","Tender"
"944",20,"2022-10-21 07:18:41",28,"China","female","yes","clarinet 8yearsaccordion 12years","no","I don't have any experience with creating music.","pop，pure music2hours a week","01","color_2","yellow","Tender"
"945",21,"2022-10-21 07:30:15",24,"Sweden","male","yes","Piano 2 years, accordion 5 years","no","I don't have any experience with creating music.","Rock, rap, ballads, jazz, pop, edm, folk, choral, orchestral, piano. ~1H/day","01","color_2","cyan","Tender"
"946",25,"2022-10-21 07:57:27",22,"Italia","male","yes","Guitar ","no","I don't have any experience with creating music.","Rock, Pop, Metal, Techno, Techno-house, Indie","01","color_2","yellow","Tender"
"947",26,"2022-10-21 08:16:18",22,"Italia","male","yes","Horn, 3 years","no","I don't have any experience with creating music.","Mostly house and dance, but open to other genres as well. At least once every 3-4 days.","01","color_2","green","Tender"
"948",28,"2022-10-21 08:30:04",24,"Sweden","female","no","I don't play any instrument.","no","I don't have any experience with creating music.","Pop, indie rock, electronic","01","color_2","green","Tender"
"949",30,"2022-10-21 09:37:38",28,"India","male","yes","Played keyboard for three years.","no","I don't have any experience with creating music.","Hard rock, alternative, Hindustani everyday","01","color_2","yellow","Tender"
"950",33,"2022-10-21 11:01:58",23,"India","male","no","I don't play any instrument.","no","I don't have any experience with creating music.","Melody,pop, rock, jazz","01","color_2","yellow","Tender"
"951",35,"2022-10-21 11:26:53",38,"India","female","no","I don't play any instrument.","no","I don't have any experience with creating music.","Old BollywoodAlmost Daily","01","color_2","magenta","Tender"
"952",36,"2022-10-21 11:59:18",31,"Brazil","female","no","Eu não toco instrumentos.","no","Eu não tenho experiência com criação de música.","Enquanto dirijo ou trabalho, todos os dias.","01","color_2","violet","Tender"
"953",38,"2022-10-21 12:06:13",38,"Brazil","female","yes","Piano. 3 anos","no","Eu não tenho experiência com criação de música.","Mpb, sertanejo, pagode, samba","01","color_2","orange","Tender"
"954",39,"2022-10-21 12:07:08",30,"Brazil","female","no","Eu não toco instrumentos.","no","Eu não tenho experiência com criação de música.","Pagode, sertanejo. Todos os dias","01","color_2","blue","Tender"
"955",49,"2022-10-21 12:31:51",38,"Brazil","female","no","Eu não toco instrumentos.","no","Eu não tenho experiência com criação de música.","Sou eclética. Ouço música diariamente.","01","color_2","yellow","Tender"
"956",58,"2022-10-21 12:45:26",44,"Brazil","male","yes","Violão","no","Eu não tenho experiência com criação de música.","Rock. Frequência muito grande.","01","color_2","cyan","Tender"
"957",64,"2022-10-21 12:50:19",31,"Brazil","male","no","Eu não toco instrumentos.","no","Eu não tenho experiência com criação de música.","MBP, Rap,Samba todos os dias ","01","color_2","green","Tender"
"958",67,"2022-10-21 12:52:11",28,"Brazil","male","yes","Violão e guitarra por quase 20 anos.","no","Eu não tenho experiência com criação de música.","Rock, Jazz, Pop, Brasilidades, R","01","color_2","violet","Tender"
"959",69,"2022-10-21 12:54:18",34,"Brazil","male","yes","Piano(7 anos), Violão(20 anos) e Guitarra(15 anos)","no","Eu não tenho experiência com criação de música.","Hardcore, Rock, Rap, HipHop, Sertanejo e Pagode, todos os dias.","01","color_2","green","Tender"
"960",73,"2022-10-21 13:02:29",51,"Brazil","female","no","Eu não toco instrumentos.","no","Eu não tenho experiência com criação de música.","MPB, Jazz","01","color_2","yellow","Tender"
"961",75,"2022-10-21 13:02:36",31,"Brazil","male","yes","I played drums and guitar for a few years, when I was younger, but always as a hobby","yes","Again, just as a personal hobby, I have created a few guitar riffs and drum beats","This varies a lot, but I like listening to rap/hip-hop when I want to get motivated. I also listen to ambient noises when I need to focus (like one called Hogwarts Ambience on Spotify). For nostalgia, I’ll put on things like Nirvana an Rage Against the Machine. Sometimes I like to hit play on a few Brazilian funk songs in the morning to feel more awake (like Kevin O Chris).","01","color_2","orange","Tender"
"962",76,"2022-10-21 13:08:36",69,"Brazil","female","yes","Acordeon","no","Eu não tenho experiência com criação de música.","Rock balada","01","color_2","cyan","Tender"
"963",79,"2022-10-21 13:13:43",42,"Brazil","female","no","Eu não toco instrumentos.","no","Eu não tenho experiência com criação de música.","Clássica e mpb","01","color_2","magenta","Tender"
"964",81,"2022-10-21 13:19:38",44,"Brazil","female","no","Eu não toco instrumentos.","no","Eu não tenho experiência com criação de música.","Musicas nacionais MPB","01","color_2","green","Tender"
"965",82,"2022-10-21 13:20:17",29,"Brazil","female","yes","Violão, apenas aprendi o básico por 6 meses.","no","Eu não tenho experiência com criação de música.","Rock e suas variações, MPB, forró tradicional (pé de Serra, rastapé, etc), pop, funk, brega, músicas festivas pernambucanas (frevo, maracatu, coco, etc).","01","color_2","red","Tender"
"966",83,"2022-10-21 13:21:55",43,"Brazil","male","no","Eu não toco instrumentos.","no","Eu não tenho experiência com criação de música.","Rock","01","color_2","yellow","Tender"
"967",86,"2022-10-21 13:32:49",50,"Brazil","female","yes","Eu toquei instrumento de percussão","yes","Eu faço poemas e as vezes coloco melodias neles.so por brincadeira ","Todas que tocam a alma. Do brega ao clássico.","01","color_2","orange","Tender"
"968",88,"2022-10-21 13:37:33",72,"Brazil","female","no","Eu não toco instrumentos.","no","Eu não tenho experiência com criação de música.","Romântica ","01","color_2","cyan","Tender"
"969",89,"2022-10-21 13:38:55",60,"Brazil","female","no","Eu não toco instrumentos.","no","Eu não tenho experiência com criação de música.","Gosto de MPB e música para relaxamento. Não tenho uma frequência regular.","01","color_2","magenta","Tender"
"970",92,"2022-10-21 13:49:45",36,"Brazil","male","yes","violão, teclado, contrabaixo","yes","pós punk, post rock, new wave, indie, indie folk","gogo penguin, wagner, beethoven, debussy, bon iver, the national, tom jobim, caetano veloso. todos os dias","01","color_2","yellow","Tender"
"971",95,"2022-10-21 13:57:02",61,"Brazil","female","no","Eu não toco instrumentos.","no","Eu não tenho experiência com criação de música.","Brasileira ","01","color_2","cyan","Tender"
"972",98,"2022-10-21 14:04:37",38,"Brazil","female","yes","Teclado","no","Eu não tenho experiência com criação de música.","Diversas, diariamente, mas prefiro versões acústicas e voz e violão.","01","color_2","violet","Tender"
"973",99,"2022-10-21 14:07:50",47,"Brazil","female","no","Eu não toco instrumentos.","no","Eu não tenho experiência com criação de música.","Rock/ sempre","01","color_2","violet","Tender"
"974",100,"2022-10-21 14:08:20",64,"Brazil","male","yes","Eu não toco instrumentos.pouco tempo, na juventude.","no","Eu não tenho experiência com criação de música.","Instrumental, New age, clássico, internacional, MPB, blue, jazz","01","color_2","red","Tender"
"975",102,"2022-10-21 14:14:57",64,"Brazil","female","yes","Eu não toco instrumentos.Piano 4 anos Violão 6 meses","no","Eu não tenho experiência com criação de música.","Música clássica, MPB, Rock. ","01","color_2","yellow","Tender"
"976",103,"2022-10-21 14:36:19",44,"Brazil","female","no","Eu não toco instrumentos.","no","Eu não tenho experiência com criação de música.","Sou bem eclética. Ouço de acordo com o astral do dia.","01","color_2","magenta","Tender"
"977",105,"2022-10-21 14:42:31",23,"Sweden","male","yes","Piano, 8 years","yes","Electronic genres, mostly Drum ","EDM, IDM, Video game music, hip hop, classical","01","color_2","yellow","Tender"
"978",107,"2022-10-21 14:49:33",62,"Brazil","female","no","Eu não toco instrumentos.","no","Eu não tenho experiência com criação de música.","Todos os tipos.Pagode, samba, sertaneja, MPB, bolero, forró, chorinho, etc...","01","color_2","magenta","Tender"
"979",108,"2022-10-21 14:52:00",43,"Brazil","male","yes","Violão, 30 anos.","no","Eu não tenho experiência com criação de música.","Rock (Pop, Punk, Grunge, Metal)","01","color_2","violet","Tender"
"980",111,"2022-10-21 15:01:36",58,"Brazil","female","no","Eu não toco instrumentos.","no","Eu não tenho experiência com criação de música.","Música popular brasileira, música erudita, músicas religiosas","01","color_2","orange","Tender"
"981",114,"2022-10-21 15:27:43",28,"Honduras","female","yes","Violin, just for 3 months","no","I don't have any experience with creating music.","All kinds of pop, rock pop, alternative pop, synth pop, indie pop. Then salsa, reggaeton. Classical. ","01","color_2","violet","Tender"
